cluster_id	referent	in_clust
10083	ET948_RS09015	TW84_RS24370
10084	ET948_RS09180	ET948_RS09180
10085	ET948_RS10750	ET948_RS10750
10086	ET948_RS13985	ET948_RS13985
10087	ET948_RS14320	ET948_RS14320
10088	GPX87_RS09885	GPX87_RS09885
10089	GPX87_RS13745	GPX87_RS13745
10090	GPX92_RS08235	GPX92_RS08235
10091	GPX92_RS17090	GPX92_RS17090
10092	EXA14_RS11020	EXA14_RS11020
10092	EXA14_RS11020	EXA21_RS17025
10093	EXA15_RS14535	EXA15_RS14535
10094	EXA15_RS14700	EXA15_RS14700
10095	EXA17_RS17390	EXA17_RS17390
10096	EXA18_RS06390	EXA18_RS06390
10097	EXA18_RS06555	EXA18_RS06555
10098	EXA18_RS06720	EXA18_RS06720
10099	EXA20_RS16350	EXA20_RS16350
10100	EXA22_RS12725	EXA22_RS12725
10101	EXA22_RS12315	EXA22_RS12315
10102	MJ623_RS07340	MJ623_RS07340
10103	MJ623_RS15310	MJ623_RS15310
10104	MJ623_RS18700	MJ623_RS18700
10105	GPX87_RS14110	GPX87_RS14110
10106	GPX94_RS10670	GPX94_RS10670
10106	GPX94_RS10670	AACU00_RS06800
10107	EXA14_RS20115	EXA14_RS20115
10107	EXA14_RS20115	EXA23_RS14825
10108	EXA16_RS16820	EXA16_RS16820
10109	EXA17_RS17205	EXA17_RS17205
10110	EXA18_RS14025	EXA18_RS14025
10111	EXA19_RS13695	EXA19_RS13695
10112	EXA20_RS17855	EXA20_RS17855
10113	MJ623_RS19090	MJ623_RS19090
10114	ET948_RS04295	ET948_RS04295
10115	ET948_RS06945	ET948_RS06945
10115	ET948_RS06945	TW84_RS09105
10115	ET948_RS06945	CEQ48_RS15470
10116	GPX87_RS00300	GPX87_RS00300
10116	GPX87_RS00300	CEQ48_RS11940
10116	GPX87_RS00300	TW84_RS00040
10117	GPX94_RS13115	GPX94_RS13115
10118	EXA14_RS15235	EXA14_RS15235
10119	EXA14_RS17790	EXA14_RS17790
10119	EXA14_RS17790	ET948_RS14740
10120	EXA16_RS15150	EXA16_RS15150
10121	EXA22_RS15395	EXA22_RS15395
10122	EXA22_RS17330	EXA22_RS17330
10123	EXA22_RS06925	EXA22_RS06925
10124	MJ623_RS17560	MJ623_RS17560
10125	MJ623_RS18905	MJ623_RS18905
10126	ET948_RS13210	ET948_RS13210
10126	ET948_RS13210	TW84_RS17495
10126	ET948_RS13210	CEQ48_RS04705
10127	ET948_RS13400	ET948_RS13400
10127	ET948_RS13400	TW84_RS18105
10127	ET948_RS13400	CEQ48_RS05035
10128	ET948_RS16340	ET948_RS16340
10129	GPX87_RS16345	GPX87_RS16345
10130	GPX94_RS13620	GPX94_RS13620
10131	EXA14_RS14470	EXA14_RS14470
10132	EXA16_RS18280	EXA16_RS18280
10133	EXA17_RS02160	EXA17_RS02160
10134	EXA19_RS17260	EXA19_RS17260
10135	EXA22_RS16350	EXA22_RS16350
10136	EXA22_RS07925	EXA22_RS07925
10137	MJ623_RS12110	MJ623_RS12110
10138	MJ623_RS12270	MJ623_RS12270
10139	DLR58_RS12535	DLR58_RS12535
10139	DLR58_RS12535	TW84_RS00090
10139	DLR58_RS12535	EXA14_RS07910
10140	DLR58_RS14185	DLR58_RS14185
10140	DLR58_RS14185	EXA23_RS05550
10141	DLR58_RS20105	DLR58_RS20105
10142	DLR58_RS18530	DLR58_RS18530
10142	DLR58_RS18530	TW84_RS19930
10142	DLR58_RS18530	ET948_RS02350
10143	DLR62_RS10035	DLR62_RS10035
10144	DLR62_RS15630	DLR62_RS15630
10145	DLR62_RS18565	DLR62_RS18565
10146	DLR59_RS05410	DLR59_RS05410
10146	DLR59_RS05410	AACT71_RS12040
10147	DLR61_RS03355	DLR61_RS03355
10148	DLR65_RS12405	DLR65_RS12405
10148	DLR65_RS12405	EXA23_RS16525
10149	DLR65_RS17335	DLR65_RS17335
10150	DLR65_RS19900	DLR65_RS19900
10151	DLR60_RS07580	DLR60_RS07580
10152	AACU04_RS08905	AACU04_RS08905
10152	AACU04_RS08905	EXA17_RS09070
10153	AACU04_RS16830	AACU04_RS16830
10154	AACU04_RS18935	AACU04_RS18935
10154	AACU04_RS18935	CEQ48_RS00470
10154	AACU04_RS18935	AACT71_RS16320
10154	AACU04_RS18935	EXA23_RS16325
10154	AACU04_RS18935	EXA20_RS16600
10154	AACU04_RS18935	DLR58_RS18030
10154	AACU04_RS18935	EXA23_RS17325
10154	AACU04_RS18935	AACT74_RS16275
10154	AACU04_RS18935	GPX87_RS14765
10154	AACU04_RS18935	AACT74_RS17695
10155	AACU00_RS12285	AACU00_RS12285
10156	AACT69_RS07820	AACT69_RS07820
10157	AACT74_RS00875	AACT74_RS00875
10158	AACT74_RS17660	AACT74_RS17660
10159	AACU23_RS09445	AACU23_RS09445
10160	AACU23_RS13265	AACU23_RS13265
10161	AACU23_RS14150	AACU23_RS14150
10161	AACU23_RS14150	EXA17_RS16685
10162	AACU23_RS18105	AACU23_RS18105
10163	CEQ48_RS07195	CEQ48_RS07195
10164	CEQ48_RS08870	CEQ48_RS08870
10164	CEQ48_RS08870	TW84_RS09935
10164	CEQ48_RS08870	ET948_RS08960
10165	CEQ48_RS09860	CEQ48_RS09860
10165	CEQ48_RS09860	TW84_RS16955
10165	CEQ48_RS09860	ET948_RS12040
10166	CEQ48_RS10115	CEQ48_RS10115
10167	CEQ48_RS10920	CEQ48_RS10920
10167	CEQ48_RS10920	TW84_RS01265
10167	CEQ48_RS10920	ET948_RS13630
10168	CEQ48_RS11160	CEQ48_RS11160
10169	CEQ48_RS13235	CEQ48_RS13235
10170	CEQ48_RS14400	CEQ48_RS14400
10170	CEQ48_RS14400	ET948_RS00025
10170	CEQ48_RS14400	TW84_RS05970
10171	CEQ48_RS14600	CEQ48_RS14600
10172	CEQ48_RS16415	CEQ48_RS16415
10172	CEQ48_RS16415	ET948_RS02215
10172	CEQ48_RS16415	TW84_RS22435
10173	CEQ48_RS16695	CEQ48_RS16695
10173	CEQ48_RS16695	TW84_RS22360
10173	CEQ48_RS16695	ET948_RS02470
10174	CEQ48_RS17835	CEQ48_RS17835
10175	CEQ48_RS18995	CEQ48_RS18995
10176	CEQ48_RS00390	CEQ48_RS00390
10176	CEQ48_RS00390	ET948_RS10695
10177	CEQ48_RS12800	CEQ48_RS12800
10177	CEQ48_RS12800	TW84_RS07950
10177	CEQ48_RS12800	ET948_RS11330
10178	CEQ48_RS13025	CEQ48_RS13025
10178	CEQ48_RS13025	TW84_RS04810
10178	CEQ48_RS13025	ET948_RS11590
10179	CEQ48_RS14645	CEQ48_RS14645
10180	CEQ48_RS16935	CEQ48_RS16935
10180	CEQ48_RS16935	EXA17_RS12580
10181	CEQ48_RS18085	CEQ48_RS18085
10182	CEQ48_RS18385	CEQ48_RS18385
10183	CEQ48_RS01895	CEQ48_RS01895
10184	CEQ48_RS02755	CEQ48_RS02755
10185	CEQ48_RS02980	CEQ48_RS02980
10185	CEQ48_RS02980	TW84_RS18750
10186	CEQ48_RS03180	CEQ48_RS03180
10187	CEQ48_RS04070	CEQ48_RS04070
10187	CEQ48_RS04070	TW84_RS20555
10188	CEQ48_RS04875	CEQ48_RS04875
10189	CEQ48_RS05110	CEQ48_RS05110
10190	DLR58_RS00385	DLR58_RS00385
10191	DLR58_RS04755	DLR58_RS04755
10192	DLR58_RS19605	DLR58_RS19605
10193	DLR58_RS07005	DLR58_RS07005
10194	ET948_RS00220	ET948_RS00220
10195	ET948_RS00415	ET948_RS00415
10196	ET948_RS09900	ET948_RS09900
10196	ET948_RS09900	DLR58_RS00075
10196	ET948_RS09900	TW84_RS02815
10197	ET948_RS10135	ET948_RS10135
10197	ET948_RS10135	HRU48_RS05045
10197	ET948_RS10135	CEQ48_RS11930
10198	CEQ48_RS14605	CEQ48_RS14605
10198	CEQ48_RS14605	ET948_RS00300
10199	CEQ48_RS17610	CEQ48_RS17610
10199	CEQ48_RS17610	ET948_RS05080
10200	CEQ48_RS17840	CEQ48_RS17840
10201	CEQ48_RS00395	CEQ48_RS00395
10201	CEQ48_RS00395	JYA57_RS03685
10201	CEQ48_RS00395	ET948_RS10700
10202	CEQ48_RS11755	CEQ48_RS11755
10202	CEQ48_RS11755	ET948_RS13990
10202	CEQ48_RS11755	TW84_RS03120
10203	CEQ48_RS12805	CEQ48_RS12805
10204	CEQ48_RS13030	CEQ48_RS13030
10204	CEQ48_RS13030	TW84_RS04820
10204	CEQ48_RS13030	ET948_RS11595
10205	CEQ48_RS14655	CEQ48_RS14655
10205	CEQ48_RS14655	TW84_RS23365
10205	CEQ48_RS14655	ET948_RS00330
10206	CEQ48_RS15875	CEQ48_RS15875
10206	CEQ48_RS15875	ET948_RS06560
10206	CEQ48_RS15875	TW84_RS14000
10207	CEQ48_RS16940	CEQ48_RS16940
10207	CEQ48_RS16940	EXA19_RS15255
10208	CEQ48_RS18390	CEQ48_RS18390
10209	CEQ48_RS19330	CEQ48_RS19330
10209	CEQ48_RS19330	ET948_RS04650
10209	CEQ48_RS19330	TW84_RS10670
10210	CEQ48_RS19665	CEQ48_RS19665
10210	CEQ48_RS19665	ET948_RS04985
10210	CEQ48_RS19665	TW84_RS23110
10211	CEQ48_RS02760	CEQ48_RS02760
10212	CEQ48_RS02985	CEQ48_RS02985
10212	CEQ48_RS02985	TW84_RS18755
10213	CEQ48_RS05115	CEQ48_RS05115
10214	DLR58_RS00390	DLR58_RS00390
10215	DLR58_RS04765	DLR58_RS04765
10216	DLR58_RS19610	DLR58_RS19610
10217	DLR58_RS07550	DLR58_RS07550
10217	DLR58_RS07550	ET948_RS05860
10217	DLR58_RS07550	TW84_RS06440
10218	ET948_RS00225	ET948_RS00225
10219	ET948_RS00420	ET948_RS00420
10220	ET948_RS10300	ET948_RS10300
10221	ET948_RS11810	ET948_RS11810
10222	ET948_RS15910	ET948_RS15910
10223	ET948_RS16115	ET948_RS16115
10224	GPX92_RS01655	GPX92_RS01655
10225	EXA14_RS17320	EXA14_RS17320
10226	EXA15_RS05225	EXA15_RS05225
10227	EXA17_RS19265	EXA17_RS19265
10228	EXA17_RS16305	EXA17_RS16305
10229	EXA20_RS05230	EXA20_RS05230
10230	EXA22_RS18015	EXA22_RS18015
10231	EXA23_RS15395	EXA23_RS15395
10232	MJ623_RS14255	MJ623_RS14255
10233	MJ623_RS18515	MJ623_RS18515
10234	ET948_RS08870	ET948_RS08870
10234	ET948_RS08870	TW84_RS16425
10234	ET948_RS08870	CEQ48_RS08760
10235	ET948_RS09195	ET948_RS09195
10236	ET948_RS10425	ET948_RS10425
10236	ET948_RS10425	CEQ48_RS11395
10237	ET948_RS10590	ET948_RS10590
10238	ET948_RS10765	ET948_RS10765
10238	ET948_RS10765	DLR58_RS05050
10238	ET948_RS10765	TW84_RS19245
10239	GPX87_RS09900	GPX87_RS09900
10240	GPX87_RS13760	GPX87_RS13760
10241	GPX92_RS08250	GPX92_RS08250
10242	GPX94_RS02010	GPX94_RS02010
10243	EXA14_RS11035	EXA14_RS11035
10244	EXA15_RS14555	EXA15_RS14555
10245	EXA15_RS14715	EXA15_RS14715
10246	EXA17_RS17475	EXA17_RS17475
10247	EXA18_RS06735	EXA18_RS06735
10247	EXA18_RS06735	ABS858_RS04355
10247	EXA18_RS06735	EXA14_RS02935
10248	EXA19_RS16850	EXA19_RS16850
10249	ET948_RS07470	ET948_RS07470
10249	ET948_RS07470	CEQ48_RS07810
10249	ET948_RS07470	TW84_RS14375
10250	ET948_RS16365	ET948_RS16365
10251	GPX87_RS06845	GPX87_RS06845
10252	GPX94_RS17450	GPX94_RS17450
10253	EXA14_RS03650	EXA14_RS03650
10253	EXA14_RS03650	GPX87_RS15405
10253	EXA14_RS03650	GPX94_RS16555
10254	EXA16_RS16450	EXA16_RS16450
10255	EXA19_RS14865	EXA19_RS14865
10255	EXA19_RS14865	JYA58_RS21860
10256	EXA20_RS00885	EXA20_RS00885
10257	EXA22_RS07945	EXA22_RS07945
10258	MJ623_RS12290	MJ623_RS12290
10259	ET948_RS03555	ET948_RS03555
10260	EXA16_RS13435	EXA16_RS13435
10261	EXA17_RS15570	EXA17_RS15570
10262	EXA18_RS15955	EXA18_RS15955
10263	EXA19_RS12400	EXA19_RS12400
10264	EXA19_RS12730	EXA19_RS12730
10265	EXA17_RS16870	EXA17_RS16870
10266	EXA20_RS17520	EXA20_RS17520
10267	EXA21_RS18290	EXA21_RS18290
10268	EXA22_RS16045	EXA22_RS16045
10269	EXA23_RS15805	EXA23_RS15805
10269	EXA23_RS15805	AACS08_RS01550
10270	MJ623_RS14415	MJ623_RS14415
10271	ET948_RS02890	ET948_RS02890
10271	ET948_RS02890	CEQ48_RS17270
10271	ET948_RS02890	TW84_RS21500
10272	ET948_RS06310	ET948_RS06310
10272	ET948_RS06310	TW84_RS09375
10272	ET948_RS06310	CEQ48_RS06745
10273	ET948_RS06475	ET948_RS06475
10273	ET948_RS06475	DLR58_RS01590
10273	ET948_RS06475	TW84_RS22760
10274	ET948_RS12585	ET948_RS12585
10275	ET948_RS17415	ET948_RS17415
10276	GPX87_RS00050	GPX87_RS00050
10277	GPX92_RS13610	GPX92_RS13610
10278	GPX92_RS13770	GPX92_RS13770
10279	EXA15_RS03115	EXA15_RS03115
10280	EXA18_RS09385	EXA18_RS09385
10281	EXA19_RS17015	EXA19_RS17015
10281	EXA19_RS17015	AACX92_RS07905
10281	EXA19_RS17015	EXA22_RS14405
10282	EXA20_RS07535	EXA20_RS07535
10283	EXA22_RS15810	EXA22_RS15810
10284	ET948_RS02570	ET948_RS02570
10285	ET948_RS09400	ET948_RS09400
10285	ET948_RS09400	TW84_RS03195
10286	ET948_RS09780	ET948_RS09780
10286	ET948_RS09780	TW84_RS02245
10286	ET948_RS09780	CEQ48_RS12665
10287	ET948_RS10970	ET948_RS10970
10288	ET948_RS11150	ET948_RS11150
10288	ET948_RS11150	TW84_RS16730
10288	ET948_RS11150	DLR58_RS14695
10289	ET948_RS11325	ET948_RS11325
10289	ET948_RS11325	CEQ48_RS12795
10289	ET948_RS11325	TW84_RS07945
10290	ET948_RS14920	ET948_RS14920
10291	GPX92_RS17515	GPX92_RS17515
10291	GPX92_RS17515	EXA22_RS15655
10292	EXA14_RS03215	EXA14_RS03215
10293	EXA14_RS03375	EXA14_RS03375
10294	EXA16_RS07840	EXA16_RS07840
10295	EXA18_RS11190	EXA18_RS11190
10295	EXA18_RS11190	DLR58_RS05575
10295	EXA18_RS11190	TW84_RS10105
10295	EXA18_RS11190	EXA22_RS14300
10296	EXA22_RS13925	EXA22_RS13925
10297	EXA22_RS11050	EXA22_RS11050
10298	MJ623_RS08660	MJ623_RS08660
10298	MJ623_RS08660	JYA58_RS23055
10299	ET948_RS00815	ET948_RS00815
10299	ET948_RS00815	TW84_RS15705
10299	ET948_RS00815	CEQ48_RS15155
10300	ET948_RS00990	ET948_RS00990
10300	ET948_RS00990	CEQ48_RS07405
10300	ET948_RS00990	TW84_RS15560
10301	ET948_RS11985	ET948_RS11985
10302	ET948_RS12170	ET948_RS12170
10302	ET948_RS12170	TW84_RS10315
10302	ET948_RS12170	CEQ48_RS09735
10303	ET948_RS15035	ET948_RS15035
10304	TW84_RS00110	TW84_RS00110
10304	TW84_RS00110	CEQ48_RS11540
10304	TW84_RS00110	ET948_RS14060
10305	TW84_RS00280	TW84_RS00280
10306	TW84_RS00445	TW84_RS00445
10307	TW84_RS04360	TW84_RS04360
10308	TW84_RS23715	TW84_RS23715
10309	TW84_RS05055	TW84_RS05055
10310	TW84_RS05215	TW84_RS05215
10311	TW84_RS05420	TW84_RS05420
10311	TW84_RS05420	DLR58_RS16155
10311	TW84_RS05420	ET948_RS12825
10312	TW84_RS06065	TW84_RS06065
10312	TW84_RS06065	ET948_RS08020
10312	TW84_RS06065	DLR58_RS04215
10313	TW84_RS06405	TW84_RS06405
10313	TW84_RS06405	CEQ48_RS06310
10313	TW84_RS06405	ET948_RS05895
10314	TW84_RS23745	TW84_RS23745
10315	TW84_RS10790	TW84_RS10790
10316	TW84_RS11100	TW84_RS11100
10316	TW84_RS11100	DLR65_RS13915
10317	MJ623_RS11025	MJ623_RS11025
10318	ET948_RS03890	ET948_RS03890
10318	ET948_RS03890	CEQ48_RS18365
10318	ET948_RS03890	TW84_RS20215
10319	ET948_RS04105	ET948_RS04105
10319	ET948_RS04105	TW84_RS01705
10319	ET948_RS04105	DLR58_RS11535
10320	ET948_RS06650	ET948_RS06650
10320	ET948_RS06650	DLR58_RS10770
10320	ET948_RS06650	TW84_RS13930
10321	ET948_RS06830	ET948_RS06830
10321	ET948_RS06830	TW84_RS13745
10321	ET948_RS06830	CEQ48_RS15595
10322	ET948_RS13465	ET948_RS13465
10323	ET948_RS13655	ET948_RS13655
10324	ET948_RS13815	ET948_RS13815
10325	EXA14_RS15305	EXA14_RS15305
10325	EXA14_RS15305	CEQ48_RS05150
10326	EXA16_RS17340	EXA16_RS17340
10327	EXA22_RS04445	EXA22_RS04445
10328	EXA22_RS06785	EXA22_RS06785
10329	EXA23_RS09820	EXA23_RS09820
10330	EXA23_RS04155	EXA23_RS04155
10331	MJ623_RS18130	MJ623_RS18130
10332	MJ623_RS04695	MJ623_RS04695
10332	MJ623_RS04695	ET948_RS09530
10332	MJ623_RS04695	EXA14_RS07010
10332	MJ623_RS04695	EXA15_RS08620
10332	MJ623_RS04695	EXA16_RS06400
10333	ET948_RS01770	ET948_RS01770
10334	ET948_RS02085	ET948_RS02085
10335	ET948_RS04615	ET948_RS04615
10335	ET948_RS04615	TW84_RS20745
10335	ET948_RS04615	DLR58_RS02850
10336	ET948_RS07505	ET948_RS07505
10337	ET948_RS07745	ET948_RS07745
10337	ET948_RS07745	DLR58_RS04015
10337	ET948_RS07745	TW84_RS16360
10338	ET948_RS13080	ET948_RS13080
10339	ET948_RS13260	ET948_RS13260
10340	ET948_RS16235	ET948_RS16235
10340	ET948_RS16235	TW84_RS18480
10340	ET948_RS16235	CEQ48_RS03500
10341	ET948_RS16410	ET948_RS16410
10342	ET948_RS16600	ET948_RS16600
10343	GPX87_RS06915	GPX87_RS06915
10344	GPX92_RS02710	GPX92_RS02710
10345	GPX94_RS17670	GPX94_RS17670
10346	EXA14_RS16720	EXA14_RS16720
10347	EXA16_RS16640	EXA16_RS16640
10347	EXA16_RS16640	ET948_RS01915
10347	EXA16_RS16640	AACU04_RS13095
10347	EXA16_RS16640	AACU23_RS12630
10347	EXA16_RS16640	EXA16_RS15680
10348	EXA19_RS14895	EXA19_RS14895
10349	EXA22_RS05465	EXA22_RS05465
10350	EXA22_RS07980	EXA22_RS07980
10351	MJ623_RS17010	MJ623_RS17010
10352	ET948_RS03755	ET948_RS03755
10352	ET948_RS03755	TW84_RS22535
10352	ET948_RS03755	CEQ48_RS18260
10353	ET948_RS05510	ET948_RS05510
10353	ET948_RS05510	TW84_RS22030
10353	ET948_RS05510	CEQ48_RS05870
10354	ET948_RS08030	ET948_RS08030
10354	ET948_RS08030	CEQ48_RS08315
10354	ET948_RS08030	TW84_RS06075
10355	ET948_RS08370	ET948_RS08370
10355	ET948_RS08370	CEQ48_RS08660
10355	ET948_RS08370	TW84_RS08805
10356	ET948_RS17005	ET948_RS17005
10356	ET948_RS17005	CEQ48_RS01855
10356	ET948_RS17005	TW84_RS19540
10356	ET948_RS17005	TW84_RS16510
10356	ET948_RS17005	DLR58_RS12690
10356	ET948_RS17005	ET948_RS08625
10356	ET948_RS17005	ET948_RS01115
10356	ET948_RS17005	TW84_RS13380
10356	ET948_RS17005	CEQ48_RS07255
10357	GPX87_RS03905	GPX87_RS03905
10357	GPX87_RS03905	DLR58_RS01630
10357	GPX87_RS03905	JYA57_RS06430
10358	GPX87_RS08465	GPX87_RS08465
10358	GPX87_RS08465	AACT71_RS11785
10359	GPX92_RS02210	GPX92_RS02210
10360	EXA14_RS19545	EXA14_RS19545
10361	EXA14_RS17520	EXA14_RS17520
10362	EXA15_RS15995	EXA15_RS15995
10363	EXA17_RS15575	EXA17_RS15575
10364	EXA18_RS15960	EXA18_RS15960
10365	EXA19_RS12405	EXA19_RS12405
10366	EXA19_RS12575	EXA19_RS12575
10367	EXA19_RS12735	EXA19_RS12735
10368	EXA20_RS14965	EXA20_RS14965
10368	EXA20_RS14965	TW84_RS20250
10368	EXA20_RS14965	EXA22_RS12380
10368	EXA20_RS14965	DLR58_RS17555
10369	EXA17_RS16875	EXA17_RS16875
10370	EXA20_RS17530	EXA20_RS17530
10371	EXA21_RS15385	EXA21_RS15385
10372	EXA22_RS17540	EXA22_RS17540
10373	EXA23_RS15810	EXA23_RS15810
10374	MJ623_RS14420	MJ623_RS14420
10374	MJ623_RS14420	GPX87_RS14105
10375	ET948_RS06105	ET948_RS06105
10376	ET948_RS12590	ET948_RS12590
10377	ET948_RS17240	ET948_RS17240
10377	ET948_RS17240	DLR58_RS00260
10378	ET948_RS17420	ET948_RS17420
10378	ET948_RS17420	TW84_RS12430
10378	ET948_RS17420	CEQ48_RS01765
10379	GPX87_RS00055	GPX87_RS00055
10380	GPX92_RS13615	GPX92_RS13615
10381	GPX92_RS13775	GPX92_RS13775
10382	EXA14_RS18475	EXA14_RS18475
10383	EXA15_RS03125	EXA15_RS03125
10384	EXA17_RS01055	EXA17_RS01055
10384	EXA17_RS01055	EXA16_RS15065
10385	MJ623_RS12165	MJ623_RS12165
10386	MJ623_RS17030	MJ623_RS17030
10387	ET948_RS08035	ET948_RS08035
10387	ET948_RS08035	DLR58_RS04230
10387	ET948_RS08035	TW84_RS06080
10388	ET948_RS17010	ET948_RS17010
10388	ET948_RS17010	OH455_RS05195
10388	ET948_RS17010	GPX87_RS08355
10389	GPX92_RS02220	GPX92_RS02220
10390	GPX94_RS17025	GPX94_RS17025
10391	EXA14_RS12095	EXA14_RS12095
10392	EXA14_RS17525	EXA14_RS17525
10393	EXA15_RS16000	EXA15_RS16000
10394	EXA16_RS17250	EXA16_RS17250
10395	EXA17_RS15580	EXA17_RS15580
10396	EXA18_RS15965	EXA18_RS15965
10397	EXA18_RS06280	EXA18_RS06280
10397	EXA18_RS06280	AACU04_RS16790
10398	EXA19_RS12410	EXA19_RS12410
10399	EXA19_RS12580	EXA19_RS12580
10400	EXA19_RS12740	EXA19_RS12740
10401	EXA17_RS16880	EXA17_RS16880
10402	EXA20_RS17535	EXA20_RS17535
10403	EXA21_RS15490	EXA21_RS15490
10404	EXA22_RS17550	EXA22_RS17550
10405	EXA23_RS15815	EXA23_RS15815
10406	MJ623_RS14425	MJ623_RS14425
10407	ET948_RS02730	ET948_RS02730
10407	ET948_RS02730	TW84_RS05580
10407	ET948_RS02730	CEQ48_RS17085
10408	ET948_RS02900	ET948_RS02900
10408	ET948_RS02900	DLR58_RS18270
10408	ET948_RS02900	TW84_RS21510
10409	ET948_RS06485	ET948_RS06485
10409	ET948_RS06485	CEQ48_RS06945
10409	ET948_RS06485	TW84_RS22770
10410	ET948_RS12600	ET948_RS12600
10410	ET948_RS12600	CEQ48_RS09295
10411	GPX87_RS00060	GPX87_RS00060
10412	GPX92_RS13620	GPX92_RS13620
10413	GPX92_RS13780	GPX92_RS13780
10414	EXA14_RS09005	EXA14_RS09005
10415	EXA15_RS03130	EXA15_RS03130
10416	EXA17_RS01070	EXA17_RS01070
10416	EXA17_RS01070	AACU23_RS14310
10417	EXA17_RS10610	EXA17_RS10610
10417	EXA17_RS10610	DLR65_RS02220
10417	EXA17_RS10610	AACS08_RS11085
10417	EXA17_RS10610	AACU23_RS14225
10418	EXA18_RS11965	EXA18_RS11965
10419	EXA20_RS17385	EXA20_RS17385
10419	EXA20_RS17385	TW84_RS08060
10420	EXA20_RS07545	EXA20_RS07545
10421	EXA22_RS15835	EXA22_RS15835
10422	ET948_RS02590	ET948_RS02590
10423	ET948_RS09410	ET948_RS09410
10424	ET948_RS10980	ET948_RS10980
10424	ET948_RS10980	DLR58_RS14385
10424	ET948_RS10980	TW84_RS01125
10425	ET948_RS11160	ET948_RS11160
10425	ET948_RS11160	TW84_RS16720
10425	ET948_RS11160	CEQ48_RS10475
10426	ET948_RS11350	ET948_RS11350
10427	ET948_RS14975	ET948_RS14975
10428	GPX92_RS04390	GPX92_RS04390
10429	EXA14_RS03225	EXA14_RS03225
10430	EXA14_RS03385	EXA14_RS03385
10431	EXA14_RS16315	EXA14_RS16315
10432	EXA16_RS17460	EXA16_RS17460
10433	EXA19_RS18440	EXA19_RS18440
10434	EXA22_RS13940	EXA22_RS13940
10435	EXA23_RS11920	EXA23_RS11920
10435	EXA23_RS11920	EXA19_RS10175
10435	EXA23_RS11920	GPX87_RS07745
10436	MJ623_RS08680	MJ623_RS08680
10437	ET948_RS11995	ET948_RS11995
10438	ET948_RS17780	ET948_RS17780
10439	TW84_RS00290	TW84_RS00290
10440	TW84_RS00455	TW84_RS00455
10441	TW84_RS04200	TW84_RS04200
10441	TW84_RS04200	CEQ48_RS12175
10442	TW84_RS04370	TW84_RS04370
10442	TW84_RS04370	CEQ48_RS12850
10443	TW84_RS04550	TW84_RS04550
10444	TW84_RS05065	TW84_RS05065
10445	TW84_RS05230	TW84_RS05230
10445	TW84_RS05230	ET948_RS14540
10445	TW84_RS05230	CEQ48_RS00135
10446	TW84_RS05590	TW84_RS05590
10446	TW84_RS05590	CEQ48_RS17100
10447	EXA14_RS18040	EXA14_RS18040
10448	EXA17_RS18370	EXA17_RS18370
10449	EXA18_RS07720	EXA18_RS07720
10450	EXA18_RS18005	EXA18_RS18005
10451	EXA19_RS18930	EXA19_RS18930
10452	EXA22_RS13615	EXA22_RS13615
10452	EXA22_RS13615	TW84_RS03300
10453	EXA22_RS10880	EXA22_RS10880
10454	ET948_RS04355	ET948_RS04355
10454	ET948_RS04355	TW84_RS01775
10454	ET948_RS04355	CEQ48_RS18710
10455	ET948_RS13475	ET948_RS13475
10456	ET948_RS17705	ET948_RS17705
10457	GPX94_RS03430	GPX94_RS03430
10458	EXA14_RS19565	EXA14_RS19565
10458	EXA14_RS19565	GPX92_RS01255
10458	EXA14_RS19565	GPX92_RS13640
10459	EXA14_RS15315	EXA14_RS15315
10459	EXA14_RS15315	CEQ48_RS05160
10460	EXA17_RS00005	EXA17_RS00005
10461	EXA22_RS04455	EXA22_RS04455
10462	EXA22_RS06795	EXA22_RS06795
10463	EXA23_RS09830	EXA23_RS09830
10464	EXA23_RS04165	EXA23_RS04165
10465	MJ623_RS18145	MJ623_RS18145
10466	ET948_RS01800	ET948_RS01800
10466	ET948_RS01800	CEQ48_RS13535
10467	ET948_RS02100	ET948_RS02100
10468	ET948_RS13090	ET948_RS13090
10469	ET948_RS16245	ET948_RS16245
10469	ET948_RS16245	TW84_RS18470
10469	ET948_RS16245	CEQ48_RS03490
10470	ET948_RS16420	ET948_RS16420
10470	ET948_RS16420	CEQ48_RS02185
10471	GPX87_RS06930	GPX87_RS06930
10472	GPX92_RS02775	GPX92_RS02775
10473	EXA14_RS18535	EXA14_RS18535
10474	EXA14_RS16780	EXA14_RS16780
10475	EXA17_RS08970	EXA17_RS08970
10475	EXA17_RS08970	DLR58_RS07870
10476	EXA18_RS09000	EXA18_RS09000
10477	EXA19_RS14905	EXA19_RS14905
10477	EXA19_RS14905	JYA58_RS21895
10478	EXA21_RS15665	EXA21_RS15665
10479	EXA22_RS18575	EXA22_RS18575
10480	EXA22_RS08100	EXA22_RS08100
10480	EXA22_RS08100	GPX87_RS06885
10480	EXA22_RS08100	CEQ48_RS17790
10481	EXA23_RS17290	EXA23_RS17290
10481	EXA23_RS17290	EXA23_RS17280
10482	MJ623_RS19150	MJ623_RS19150
10483	ET948_RS03600	ET948_RS03600
10483	ET948_RS03600	DLR58_RS15285
10484	ET948_RS05165	ET948_RS05165
10484	ET948_RS05165	CEQ48_RS05540
